File Name	GCMF File Name	Address	Attributes	Origin	Radius	Texturecount	Materialcount	Translucidmaterialcount	Transformmatrixcount	Zero_0x1F	Indicesrelptr	Zero_0x24	Transformmatrixdefaultindices	Texture	TransformMatrix	Material	
	draq_3000.gma	00025960	SkinModel	(0.1, 0.0, 0.0)	0.1021678	1	1	0	16	0	864	0	X	X	X	X	
	draq_3000.gma	0002DC20	SkinModel	(0.1, 0.0, 0.0)	0.1021678	1	1	0	16	0	864	0	X	X	X	X	
	draq_3000.gma	00035F40	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
draq_face.gma	draq_face.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.1541525	1	1	0	0	0	96	0	X	X	X	X	
draq_face.gma	draq_face.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.1541525	1	1	0	0	0	96	0	X	X	X	X	
ead.gma	ead.gma	000000C0	SkinModel	(0.0, 0.0, 0.0)	0.71604	20	18	0	17	0	1536	0	X	X	X	X	
	ead.gma	00031520	SkinModel	(0.0, 0.0, 0.1)	0.2230741	10	9	0	27	0	1696	0	X	X	X	X	
	ead.gma	0003FC20	SkinModel	(0.1, 0.0, 0.0)	0.1302639	1	1	0	16	0	864	0	X	X	X	X	
	ead.gma	000483A0	SkinModel	(0.1, 0.0, 0.0)	0.1302639	1	1	0	16	0	864	0	X	X	X	X	
	ead.gma	00050B80	EffectiveModel	(0.1, 0.1, 0.1)	0.09345765	1	1	0	0	0	96	0	X	X	X	X	
	ead.gma	00051600	EffectiveModel	(0.1, -0.1, 0.1)	0.09345765	1	1	0	0	0	96	0	X	X	X	X	
	ead.gma	00052080	SkinModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
ead_100.gma	ead_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.7528597	4	4	0	7	0	544	0	X	X	X	X	
ead_100.gma	ead_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.7528597	4	4	0	7	0	544	0	X	X	X	X	
ead_100.gma	ead_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.7528597	4	4	0	7	0	544	0	X	X	X	X	
ead_500.gma	ead_500.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.7889539	15	15	0	15	0	1280	0	X	X	X	X	
ead_500.gma	ead_500.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.7889539	15	15	0	15	0	1280	0	X	X	X	X	
ead_1000.gma	ead_1000.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.8584091	20	22	0	16	0	1472	0	X	X	X	X	
ead_3000.gma	ead_3000.gma	000000C0	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.71604	20	18	0	17	0	1536	0	X	X	X	X	
	ead_3000.gma	0000FDA0	SkinModel	(0.0, 0.0, 0.1)	0.2230741	10	9	0	27	0	1696	0	X	X	X	X	
	ead_3000.gma	0001E4A0	SkinModel	(0.1, 0.0, 0.0)	0.1302639	1	1	0	16	0	864	0	X	X	X	X	
	ead_3000.gma	00026C20	SkinModel	(0.1, 0.0, 0.0)	0.1302639	1	1	0	16	0	864	0	X	X	X	X	
	ead_3000.gma	0002F400	EffectiveModel	(0.1, 0.1, 0.1)	0.09345765	1	1	0	0	0	96	0	X	X	X	X	
	ead_3000.gma	0002FE80	EffectiveModel	(0.1, -0.1, 0.1)	0.09345765	1	1	0	0	0	96	0	X	X	X	X	
	ead_3000.gma	00030900	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
ead_face.gma	ead_face.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.159091	3	3	0	0	0	160	0	X	X	X	X	
ead_face.gma	ead_face.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.159091	3	3	0	0	0	160	0	X	X	X	X	
efcmdl.gma	efcmdl.gma	00000600	_16Bit	(0.0, 0.0, 0.0)	1.414214	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00000720	_16Bit	(0.0, 0.0, 0.0)	1.414214	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00000840	_16Bit	(0.0, 0.0, 0.0)	1.414214	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00000960	_16Bit	(0.0, 0.0, 0.0)	1.414214	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00000A80	_16Bit	(0.0, 0.0, 0.0)	1.414214	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00000BA0	_16Bit	(0.0, 0.0, 0.0)	1.414214	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00000CC0	_16Bit	(0.0, 0.0, 0.0)	1.414214	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00000DE0	_16Bit	(0.0, 0.0, 0.0)	0.7071068	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00000F00	_16Bit	(0.0, 0.0, 0.0)	1.414214	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00001020	_16Bit	(0.0, 0.0, 0.0)	1.56205	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00001140	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000012A0	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00001400	0	(0.0, 0.0, 0.0)	12.72792	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00001560	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000016C0	0	(0.0, 0.0, 0.0)	5	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00001B40	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00001CA0	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00001E00	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00001F60	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000020C0	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00002220	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00002380	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000024E0	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00002640	_16Bit	(0.0, 0.0, 0.0)	3.535534	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00002760	_16Bit	(0.0, 0.0, 0.0)	1.767767	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00002880	_16Bit	(0.0, 0.0, 0.0)	1.767767	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000029A0	0	(0.0, 0.0, 0.0)	10.6066	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00002B00	0	(0.0, 0.0, 0.0)	12.72792	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00002C60	_16Bit	(0.0, 0.1, 0.0)	2.193171	5	4	0	0	0	224	0	X	X	X	X	
	efcmdl.gma	000034A0	0	(0.0, 0.0, 0.0)	7.071068	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00003600	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00003760	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000038C0	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00003A20	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00003B80	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00003CE0	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00003E40	0	(0.0, 0.0, 0.0)	10.6066	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00003FA0	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00004100	0	(0.0, 0.0, 0.0)	7.071068	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00004260	_16Bit	(0.0, 0.0, 0.0)	0.9999998	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00004760	0	(0.0, 0.0, 0.0)	8.838835	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	000048C0	0	(0.0, 0.0, 0.0)	8.838835	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00004A20	0	(0.0, 0.0, 0.0)	10.6066	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00004B80	0	(0.0, 0.0, 0.0)	8.838835	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00004CE0	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00004E40	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00004FA0	0	(0.0, 0.0, 0.0)	8.838835	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005100	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005260	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000053C0	0	(0.0, 0.0, 0.0)	8.838835	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005520	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005680	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000057E0	0	(0.0, 0.0, 0.0)	8.838835	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005940	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005AA0	0	(0.0, 0.0, 0.0)	8.838835	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005C00	0	(0.0, 0.0, 0.0)	7.071068	1	0	1	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005D60	0	(0.0, 0.0, 0.0)	5.59017	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00005EC0	0	(-0.5, 3.0, -2.0)	11.11305	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000067A0	0	(0.3, 1.5, 0.7)	8.329165	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00006F00	0	(0.0, 4.0, 2.7)	9.306417	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00007440	0	(-0.8, 2.0, 0.5)	9.927865	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	000078C0	0	(0.0, 0.5, 0.5)	8.336782	1	1	0	0	0	96	0	X	X	X	X	
	efcmdl.gma	00007C00	0	(0.0, 0.2, 0.0)	5.010087	31	19	2	0	0	1056	0	X	X	X	X	
	efcmdl.gma	0001C220	_16Bit	(0.0, 1.0, 1.0)	1.414214	1	1	0	0	0	96	0	X	X	X	X	
falcon.gma	falcon.gma	00000140	SkinModel	(0.0, -0.2, 0.0)	0.5242249	17	13	0	17	0	1440	0	X	X	X	X	
	falcon.gma	0002FF20	SkinModel	(0.0, 0.0, 0.0)	0.08539137	15	10	0	27	0	1856	0	X	X	X	X	
	falcon.gma	00041A40	SkinModel	(0.1, 0.0, 0.0)	0.1037224	4	4	0	16	0	960	0	X	X	X	X	
	falcon.gma	0004F520	SkinModel	(0.1, 0.0, 0.0)	0.1040769	4	4	0	16	0	960	0	X	X	X	X	
	falcon.gma	0005CFE0	EffectiveModel	(0.2, 0.0, 0.0)	0.1127058	1	1	0	0	0	96	0	X	X	X	X	
	falcon.gma	0005D800	EffectiveModel	(0.1, 0.0, 0.1)	0.1132903	1	1	0	0	0	96	0	X	X	X	X	
	falcon.gma	000624A0	EffectiveModel	(0.2, 0.0, 0.0)	0.1127058	1	1	0	0	0	96	0	X	X	X	X	
	falcon.gma	00062CA0	EffectiveModel	(0.1, -0.1, 0.0)	0.0593107	1	1	0	0	0	96	0	X	X	X	X	
	falcon.gma	00063220	EffectiveModel	(0.1, -0.1, 0.0)	0.05912039	1	1	0	0	0	96	0	X	X	X	X	
	falcon.gma	000637A0	EffectiveModel	(0.0, 0.0, 0.1)	0.09809082	3	2	0	0	0	160	0	X	X	X	X	
	falcon.gma	00064D80	SkinModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
falcon_100.gma	falcon_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.4717257	11	11	0	7	0	768	0	X	X	X	X	
falcon_100.gma	falcon_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.4717257	11	11	0	7	0	768	0	X	X	X	X	
falcon_100.gma	falcon_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.4717257	11	11	0	7	0	768	0	X	X	X	X	
falcon_500.gma	falcon_500.gma	00000020	_16Bit, StitchingModel	(0.0, -0.1, 0.0)	0.549139	15	15	0	16	0	1312	0	X	X	X	X	
falcon_500.gma	falcon_500.gma	00000020	_16Bit, StitchingModel	(0.0, -0.1, 0.0)	0.549139	15	15	0	16	0	1312	0	X	X	X	X	
falcon_1000.gma	falcon_1000.gma	00000020	_16Bit, StitchingModel	(0.0, -0.1, 0.0)	0.5480251	16	16	0	16	0	1344	0	X	X	X	X	
falcon_3000.gma	falcon_3000.gma	00000140	EffectiveModel	(0.1, 0.0, 0.1)	0.1132903	1	1	0	0	0	96	0	X	X	X	X	
	falcon_3000.gma	00004DE0	_16Bit, StitchingModel	(0.0, -0.2, 0.0)	0.5242249	17	13	0	17	0	1440	0	X	X	X	X	
	falcon_3000.gma	000150E0	EffectiveModel	(0.2, 0.0, 0.0)	0.1127058	1	1	0	0	0	96	0	X	X	X	X	
	falcon_3000.gma	00015900	EffectiveModel	(0.2, 0.0, 0.0)	0.1127058	1	1	0	0	0	96	0	X	X	X	X	
	falcon_3000.gma	00016100	SkinModel	(0.0, 0.0, 0.0)	0.08539137	15	10	0	27	0	1856	0	X	X	X	X	
	falcon_3000.gma	00027C20	EffectiveModel	(0.1, -0.1, 0.0)	0.0593107	1	1	0	0	0	96	0	X	X	X	X	
	falcon_3000.gma	000281A0	EffectiveModel	(0.1, -0.1, 0.0)	0.05912039	1	1	0	0	0	96	0	X	X	X	X	
	falcon_3000.gma	00028720	SkinModel	(0.1, 0.0, 0.0)	0.1037224	4	4	0	16	0	960	0	X	X	X	X	
	falcon_3000.gma	00036200	SkinModel	(0.1, 0.0, 0.0)	0.1040769	4	4	0	16	0	960	0	X	X	X	X	
	falcon_3000.gma	00043CC0	EffectiveModel	(0.0, 0.0, 0.1)	0.09809082	3	2	0	0	0	160	0	X	X	X	X	
	falcon_3000.gma	000452A0	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
falcon_face.gma	falcon_face.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.1087644	4	4	0	0	0	192	0	X	X	X	X	
falcon_face.gma	falcon_face.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.1087644	4	4	0	0	0	192	0	X	X	X	X	
falcon_face_st3.gma	falcon_face_st3.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.138153	4	4	0	0	0	192	0	X	X	X	X	
falcon_face_st5.gma	falcon_face_st5.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.1303265	7	7	0	0	0	288	0	X	X	X	X	
falcon_face_st9.gma	falcon_face_st9.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.1474089	1	1	0	0	0	96	0	X	X	X	X	
fats.gma	fats.gma	00000060	_16Bit	(0.0, 0.9, 0.0)	2.770502	30	16	6	0	0	1024	0	X	X	X	X	
	fats.gma	0000D7A0	_16Bit	(NaN, NaN, NaN)	NaN	0	0	0	0	0	64	0	X	X	X	X	
	fats.gma	0000D7E0	_16Bit	(0.0, 0.0, 0.1)	0.1569343	1	1	0	0	0	96	0	X	X	X	X	
fats_02.gma	fats_02.gma	00000040	_16Bit	(0.0, 0.9, 0.0)	2.780544	27	13	6	0	0	928	0	X	X	X	X	
fats_02.gma	fats_02.gma	00000040	_16Bit	(0.0, 0.9, 0.0)	2.780544	27	13	6	0	0	928	0	X	X	X	X	
fats_02emb.gma	fats_02emb.gma	00000040	_16Bit	(0.0, 0.9, -0.2)	2.610689	1	1	0	0	0	96	0	X	X	X	X	
fats_03.gma	fats_03.gma	00000040	_16Bit	(0.0, 0.9, 0.0)	2.774124	23	10	5	0	0	800	0	X	X	X	X	
fats_03.gma	fats_03.gma	00000040	_16Bit	(0.0, 0.9, 0.0)	2.774124	23	10	5	0	0	800	0	X	X	X	X	
fats_03emb.gma	fats_03emb.gma	00000040	_16Bit	(0.0, 0.9, -0.2)	2.610129	1	1	0	0	0	96	0	X	X	X	X	
fats_04.gma	fats_04.gma	00000040	_16Bit	(0.0, 0.9, -0.2)	2.610129	6	6	0	0	0	256	0	X	X	X	X	
fats_04.gma	fats_04.gma	00000040	_16Bit	(0.0, 0.9, -0.2)	2.610129	6	6	0	0	0	256	0	X	X	X	X	
fats_emb.gma	fats_emb.gma	00000040	_16Bit	(0.0, 0.9, -0.2)	2.595823	1	1	0	0	0	96	0	X	X	X	X	
fsting.gma	fsting.gma	00000080	_16Bit	(0.0, 0.6, -0.3)	2.324688	22	15	4	0	0	768	0	X	X	X	X	
	fsting.gma	0000B420	_16Bit	(0.0, 0.5, 0.5)	0.7991204	3	1	0	0	0	160	0	X	X	X	X	
	fsting.gma	0000B9E0	_16Bit	(0.0, 0.0, 0.1)	0.1569343	1	1	0	0	0	96	0	X	X	X	X	
	fsting.gma	0000C5A0	_16Bit	(-0.1, 0.6, 0.2)	1.795562	0	0	0	0	0	64	0	X	X	X	X	
fsting_02.gma	fsting_02.gma	00000060	_16Bit	(0.0, 0.6, -0.3)	2.323237	15	10	3	0	0	544	0	X	X	X	X	
	fsting_02.gma	00005A60	_16Bit	(0.0, 0.5, 0.5)	0.7991204	3	1	0	0	0	160	0	X	X	X	X	
fsting_02.gma	fsting_02.gma	00000060	_16Bit	(0.0, 0.6, -0.3)	2.323237	15	10	3	0	0	544	0	X	X	X	X	
	fsting_02.gma	00005A60	_16Bit	(0.0, 0.5, 0.5)	0.7991204	3	1	0	0	0	160	0	X	X	X	X	
fsting_02emb.gma	fsting_02emb.gma	00000060	_16Bit	(0.0, 0.5, 0.5)	0.7991204	1	1	0	0	0	96	0	X	X	X	X	
	fsting_02emb.gma	00000460	_16Bit	(0.0, 0.6, -0.3)	2.323425	1	1	0	0	0	96	0	X	X	X	X	
fsting_03.gma	fsting_03.gma	00000060	_16Bit	(0.0, 0.6, -0.3)	2.33889	11	6	3	0	0	416	0	X	X	X	X	
	fsting_03.gma	00002440	_16Bit	(0.0, 0.5, 0.5)	0.7914459	2	1	0	0	0	128	0	X	X	X	X	
fsting_03.gma	fsting_03.gma	00000060	_16Bit	(0.0, 0.6, -0.3)	2.33889	11	6	3	0	0	416	0	X	X	X	X	
	fsting_03.gma	00002440	_16Bit	(0.0, 0.5, 0.5)	0.7914459	2	1	0	0	0	128	0	X	X	X	X	
fsting_03emb.gma	fsting_03emb.gma	00000060	_16Bit	(0.0, 0.5, 0.5)	0.7914459	1	1	0	0	0	96	0	X	X	X	X	
	fsting_03emb.gma	000002E0	_16Bit	(0.0, 0.6, -0.3)	2.335423	1	1	0	0	0	96	0	X	X	X	X	
fsting_04.gma	fsting_04.gma	00000060	_16Bit	(0.0, 0.6, -0.3)	2.361765	2	2	0	0	0	128	0	X	X	X	X	
	fsting_04.gma	00000D40	_16Bit	(0.0, 0.5, 0.5)	0.7914459	1	1	0	0	0	96	0	X	X	X	X	
fsting_04.gma	fsting_04.gma	00000060	_16Bit	(0.0, 0.6, -0.3)	2.361765	2	2	0	0	0	128	0	X	X	X	X	
	fsting_04.gma	00000D40	_16Bit	(0.0, 0.5, 0.5)	0.7914459	1	1	0	0	0	96	0	X	X	X	X	
fsting_emb.gma	fsting_emb.gma	00000060	_16Bit	(0.0, 0.5, 0.5)	0.7991204	1	1	0	0	0	96	0	X	X	X	X	
	fsting_emb.gma	00000460	_16Bit	(0.0, 0.6, -0.3)	2.324688	1	1	0	0	0	96	0	X	X	X	X	
gazelle.gma	gazelle.gma	000000A0	SkinModel	(0.0, -0.3, 0.0)	0.6033043	40	24	0	16	0	2112	0	X	X	X	X	
	gazelle.gma	00033420	SkinModel	(0.0, 0.0, 0.1)	0.1049277	8	6	0	3	0	480	0	X	X	X	X	
	gazelle.gma	0003EB20	SkinModel	(0.1, 0.0, 0.0)	0.0815182	2	1	0	16	0	896	0	X	X	X	X	
	gazelle.gma	00046980	SkinModel	(0.1, 0.0, 0.0)	0.08151822	2	1	0	16	0	896	0	X	X	X	X	
	gazelle.gma	0004E840	SkinModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
gazelle_100.gma	gazelle_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, -0.1)	0.5485864	8	8	0	7	0	672	0	X	X	X	X	
gazelle_100.gma	gazelle_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, -0.1)	0.5485864	8	8	0	7	0	672	0	X	X	X	X	
gazelle_100.gma	gazelle_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.0, -0.1)	0.5485864	8	8	0	7	0	672	0	X	X	X	X	
gazelle_500.gma	gazelle_500.gma	00000020	StitchingModel	(0.0, -0.2, 0.0)	0.616924	28	29	0	15	0	1696	0	X	X	X	X	
gazelle_500.gma	gazelle_500.gma	00000020	StitchingModel	(0.0, -0.2, 0.0)	0.616924	28	29	0	15	0	1696	0	X	X	X	X	
gazelle_1000.gma	gazelle_1000.gma	00000020	StitchingModel	(0.0, -0.2, 0.0)	0.6016914	27	28	0	15	0	1664	0	X	X	X	X	
gazelle_3000.gma	gazelle_3000.gma	000000A0	StitchingModel	(0.0, -0.3, 0.0)	0.6033043	40	24	0	16	0	2112	0	X	X	X	X	
	gazelle_3000.gma	0001BB80	SkinModel	(0.0, 0.0, 0.1)	0.1049277	8	6	0	3	0	480	0	X	X	X	X	
	gazelle_3000.gma	00027280	SkinModel	(0.1, 0.0, 0.0)	0.0815182	2	1	0	16	0	896	0	X	X	X	X	
	gazelle_3000.gma	0002F0E0	SkinModel	(0.1, 0.0, 0.0)	0.08151822	2	1	0	16	0	896	0	X	X	X	X	
	gazelle_3000.gma	00036FA0	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
gazelle_face.gma	gazelle_face.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.143588	1	1	0	0	0	96	0	X	X	X	X	
gazelle_face.gma	gazelle_face.gma	00000020	_16Bit	(0.0, 0.0, 0.0)	0.143588	1	1	0	0	0	96	0	X	X	X	X	
gen.gma	gen.gma	000000A0	SkinModel	(0.0, 0.0, 0.0)	0.2423114	8	7	0	18	0	1184	0	X	X	X	X	
	gen.gma	00016F80	SkinModel	(0.0, 0.0, 0.1)	0.1141381	4	4	0	33	0	1792	0	X	X	X	X	
	gen.gma	00022D40	SkinModel	(0.0, 0.0, 0.0)	0.04387552	1	1	0	16	0	864	0	X	X	X	X	
	gen.gma	00028F00	SkinModel	(0.0, 0.0, 0.0)	0.04387552	1	1	0	16	0	864	0	X	X	X	X	
	gen.gma	0002F0A0	EffectiveModel	(0.1, 0.1, 0.0)	0.05674015	1	1	0	0	0	96	0	X	X	X	X	
	gen.gma	0002FB80	SkinModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
gen_100.gma	gen_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.2346815	7	7	0	9	0	736	0	X	X	X	X	
gen_100.gma	gen_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.2346815	7	7	0	9	0	736	0	X	X	X	X	
gen_100.gma	gen_100.gma	00000020	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.2346815	7	7	0	9	0	736	0	X	X	X	X	
gen_500.gma	gen_500.gma	00000020	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.2571531	11	11	0	16	0	1184	0	X	X	X	X	
gen_500.gma	gen_500.gma	00000020	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.2571531	11	11	0	16	0	1184	0	X	X	X	X	
gen_1000.gma	gen_1000.gma	00000060	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.2556074	10	10	0	14	0	1056	0	X	X	X	X	
	gen_1000.gma	000071E0	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.04403572	16	16	0	15	0	1312	0	X	X	X	X	
	gen_1000.gma	0000A6C0	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.04404062	16	16	0	15	0	1312	0	X	X	X	X	
	gen_1000.gma	0000DB60	EffectiveModel	(0.1, 0.1, 0.0)	0.05674015	1	1	0	0	0	96	0	X	X	X	X	
gen_1000.gma	gen_1000.gma	00000060	_16Bit, StitchingModel	(0.0, 0.1, 0.0)	0.2556074	10	10	0	14	0	1056	0	X	X	X	X	
	gen_1000.gma	000071E0	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.04403572	16	16	0	15	0	1312	0	X	X	X	X	
	gen_1000.gma	0000A6C0	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.04404062	16	16	0	15	0	1312	0	X	X	X	X	
	gen_1000.gma	0000DB60	EffectiveModel	(0.1, 0.1, 0.0)	0.05674015	1	1	0	0	0	96	0	X	X	X	X	
gen_3000.gma	gen_3000.gma	000000A0	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.2423114	8	7	0	18	0	1184	0	X	X	X	X	
	gen_3000.gma	00008220	SkinModel	(0.0, 0.0, 0.1)	0.1141381	4	4	0	33	0	1792	0	X	X	X	X	
	gen_3000.gma	00013FE0	SkinModel	(0.0, 0.0, 0.0)	0.04387552	1	1	0	16	0	864	0	X	X	X	X	
	gen_3000.gma	0001A1A0	SkinModel	(0.0, 0.0, 0.0)	0.04387552	1	1	0	16	0	864	0	X	X	X	X	
	gen_3000.gma	00020340	EffectiveModel	(0.1, 0.1, 0.0)	0.05674015	1	1	0	0	0	96	0	X	X	X	X	
	gen_3000.gma	00020E20	_16Bit, StitchingModel	(0.0, 0.0, 0.0)	0.1322826	3	1	0	1	0	224	0	X	X	X	X	
gfox.gma	gfox.gma	00000060	_16Bit	(0.0, 0.5, 0.0)	2.242079	32	15	5	0	0	1088	0	X	X	X	X	
	gfox.gma	0000C0C0	_16Bit	(0.0, 0.0, 0.1)	0.1252556	1	1	0	0	0	96	0	X	X	X	X	
